election_cycle,transaction_year,transaction_month,cand_id,bioguide_id,total_raised,transaction_count
2026,2025,6,H2NY23228,L000600,87984,114
2026,2025,6,H2OH01194,L000601,253628,238
2026,2025,6,H2OH03067,T000463,6000,8
2026,2025,6,H2OH03125,B001281,28400,58
2026,2025,6,H2OH11169,B001313,28285,33
2026,2025,6,H2OH13264,S001223,150954,145
2026,2025,6,H2OH14064,J000295,20100,18
2026,2025,6,H2OH15228,C001126,88643,66
2026,2025,6,H2OH16051,M001222,69850,41
2026,2025,6,H2OK02315,B001317,2300,3
2026,2025,6,H2OK04055,C001053,245859,153
2026,2025,6,H2OR01133,B001278,39140,38
2026,2025,6,H2OR04095,H001094,64785,51
2026,2025,6,H2OR06066,S001226,40160,107
2026,2025,6,H2PA04135,P000605,90524,395
2026,2025,6,H2PA07096,,1970,2
2026,2025,6,H2PA17103,D000530,111039,152
2026,2025,6,H2PA18200,L000602,63565,164
2026,2025,6,H2RI02184,M001223,25502,43
2026,2025,6,H2SC02042,C000537,30929,65
2026,2025,6,H2SC02059,W000795,7770,12
2026,2025,6,H2SC07280,F000478,85341,53
2026,2025,6,H2TN05446,O000175,13797,9
2026,2025,6,H2TN07103,K000392,142549,75
2026,2025,6,H2TX01112,M001224,42419,88
2026,2025,6,H2TX03126,S000250,33300,35
2026,2025,6,H2TX03290,S001224,2250,4
2026,2025,6,H2TX03316,,100,1
2026,2025,6,H2TX08182,L000603,18373,237
2026,2025,6,H2TX14149,W000814,11750,14
2026,2025,6,H2TX16250,,702,2
2026,2025,6,H2TX30178,C001130,234924,1649
2026,2025,6,H2TX31044,C001051,28050,24
2026,2025,6,H2TX31168,,250,1
2026,2025,6,H2TX33040,W000816,4390,9
2026,2025,6,H2TX33073,V000131,16860,14
2026,2025,6,H2TX35011,C001091,44510,53
2026,2025,6,H2TX35144,C001131,39417,70
2026,2025,6,H2VA02064,K000399,171453,896
2026,2025,6,H2VA02098,,250,1
2026,2025,6,H2VA08152,,16400,20
2026,2025,6,H2VI00082,P000610,10800,15
2026,2025,6,H2VT01076,B001318,28116,213
2026,2025,6,H2WA03100,,200,1
2026,2025,6,H2WA03134,,375,4
2026,2025,6,H2WA03183,,25,2
2026,2025,6,H2WA03217,G000600,146611,208
2026,2025,6,H2WA04165,,341,9
2026,2025,6,H2WI02124,P000607,4920,39
2026,2025,6,H2WI02181,,290,1
2026,2025,6,H4AL02170,F000481,5160,16
2026,2025,6,H4AL06098,P000609,106750,30
2026,2025,6,H4AR02141,H001072,135850,136
2026,2025,6,H4AS00036,R000600,2000,1
2026,2025,6,H4AZ01194,,168114,141
2026,2025,6,H4AZ01293,,90,1
2026,2025,6,H4AZ02184,,260,8
2026,2025,6,H4AZ03109,A000381,94903,104
2026,2025,6,H4AZ06045,S001183,97095,75
2026,2025,6,H4AZ07134,,6346,9
2026,2025,6,H4AZ08124,,890,26
2026,2025,6,H4CA06156,,4295,11
2026,2025,6,H4CA09093,,78,2
2026,2025,6,H4CA10109,,2000,1
2026,2025,6,H4CA12055,K000389,1247130,797
2026,2025,6,H4CA12154,S001231,158645,128
2026,2025,6,H4CA14093,,256570,33
2026,2025,6,H4CA16049,L000397,54100,182
2026,2025,6,H4CA16197,L000607,236000,142
2026,2025,6,H4CA18136,,160773,22
2026,2025,6,H4CA20082,C001059,17100,13
2026,2025,6,H4CA23011,W000187,5735,7
2026,2025,6,H4CA25214,,4255,36
2026,2025,6,H4CA27111,W000830,326953,329
2026,2025,6,H4CA29141,R000620,37862,51
2026,2025,6,H4CA30149,F000483,45872,87
2026,2025,6,H4CA31170,C001123,6100,8
2026,2025,6,H4CA32137,,124,1
2026,2025,6,H4CA33119,L000582,77930,62
2026,2025,6,H4CA35031,T000474,31500,28
2026,2025,6,H4CA45170,T000491,244881,288
2026,2025,6,H4CA46137,,4750,4
2026,2025,6,H4CA47085,M001241,285355,330
2026,2025,6,H4CO04165,,275,5
2026,2025,6,H4CO04280,,17030,44
2026,2025,6,H4CO05139,,1100,3
2026,2025,6,H4CO08034,E000300,126145,102
2026,2025,6,H4DE00045,M001238,162911,456
2026,2025,6,H4FL07137,,7600,12
2026,2025,6,H4FL08143,,97,1
2026,2025,6,H4FL08168,H001099,231051,127
2026,2025,6,H4FL09190,,303,2
2026,2025,6,H4FL20023,W000797,167730,111
2026,2025,6,H4FL27036,,10350,16
2026,2025,6,H4FL28042,,25950,10
2026,2025,6,H4GA03100,,2000,5
2026,2025,6,H4GA10113,,8005,46
2026,2025,6,H4GA11061,L000583,2250,4
2026,2025,6,H4GA14057,,83848,205
2026,2025,6,H4GA14099,,100,1
2026,2025,6,H4IL11260,,1800,1
2026,2025,6,H4IL12060,B001295,46972,48
2026,2025,6,H4IL13241,,500,1
2026,2025,6,H4IN04248,,16860,14
2026,2025,6,H4IN06185,S001229,18250,12
2026,2025,6,H4IN08249,M001233,20935,12
2026,2025,6,H4IN09163,,6502,9
2026,2025,6,H4KS02164,S001228,37345,51
2026,2025,6,H4LA06211,F000110,8900,4
2026,2025,6,H4MA03022,M000312,10224,48
2026,2025,6,H4MA05084,C001101,28786,73
2026,2025,6,H4MD02232,O000176,51870,40
2026,2025,6,H4MD06340,M001232,25375,16
2026,2025,6,H4MD08213,,500,2
2026,2025,6,H4ME01160,,0,2
2026,2025,6,H4ME02291,,118,3
2026,2025,6,H4MI04126,M001194,165895,122
2026,2025,6,H4MI07103,W000798,105703,50
2026,2025,6,H4MI08184,,1000,1
2026,2025,6,H4MI08218,M001237,228890,231
2026,2025,6,H4MI11121,,66,1
2026,2025,6,H4MI12079,D000624,26345,38
2026,2025,6,H4MN06087,E000294,140056,1878
2026,2025,6,H4MO01134,B001324,140033,168
2026,2025,6,H4MO03221,O000177,54700,19
2026,2025,6,H4MO04187,,1030,3
2026,2025,6,H4MO05234,C001061,27750,45
2026,2025,6,H4MO07156,,500,1
2026,2025,6,H4MO08162,S001195,106192,225
2026,2025,6,H4MT02098,D000634,44217,285
2026,2025,6,H4NC05146,F000450,113279,72
2026,2025,6,H4NC05294,,8712,21
2026,2025,6,H4NC08066,H001102,29350,14
2026,2025,6,H4NC13116,K000405,52570,49
2026,2025,6,H4NC14015,M001236,50690,28
2026,2025,6,H4ND00061,F000482,39251,31
2026,2025,6,H4NH02399,G000604,246790,178
2026,2025,6,H4NJ01084,N000188,102100,41
2026,2025,6,H4NJ03080,C001136,63512,85
2026,2025,6,H4NJ05150,,5125,8
2026,2025,6,H4NJ07131,,20171,45
2026,2025,6,H4NJ09194,P000621,137934,126
2026,2025,6,H4NJ12149,W000822,20037,33
2026,2025,6,H4NV04108,,-2700,1
2026,2025,6,H4NY11138,C001067,59655,56
2026,2025,6,H4NY15147,,10185,37
2026,2025,6,H4NY16087,L000606,34135,72
2026,2025,6,H4NY21079,S001196,161085,598
2026,2025,6,H4NY22085,M001231,114115,238
2026,2025,6,H4OH06165,R000619,21601,28
2026,2025,6,H4OH09169,,9650,7
2026,2025,6,H4OH12080,,50,1
2026,2025,6,H4OH13153,,110499,80
2026,2025,6,H4OH15083,,9762,21
2026,2025,6,H4OK06056,L000491,6000,5
2026,2025,6,H4OR03192,D000635,58565,48
2026,2025,6,H4OR05304,B001326,187022,189
2026,2025,6,H4PA07100,,-1700,1
2026,2025,6,H4PA08124,B001327,153267,178
2026,2025,6,H4PA13199,B001296,59220,44
2026,2025,6,H4PA13298,,1304,4
2026,2025,6,H4PR01036,,2700,1
2026,2025,6,H4PR01069,,315,1
2026,2025,6,H4RI01265,A000380,105609,158
2026,2025,6,H4SC01313,B001325,7000,7
2026,2025,6,H4TN04247,D000136,1150,2
2026,2025,6,H4TN04270,,350,2
2026,2025,6,H4TX07081,,252,1
2026,2025,6,H4TX10028,D000399,750,2
2026,2025,6,H4TX10093,M001157,2399,39
2026,2025,6,H4TX12057,,10100,4
2026,2025,6,H4TX12065,G000601,21750,18
2026,2025,6,H4TX18153,,10918,52
2026,2025,6,H4TX23138,,1400,3
2026,2025,6,H4TX26149,G000603,26938,64
2026,2025,6,H4TX26172,,1648,14
2026,2025,6,H4TX27089,,1771,10
2026,2025,6,H4TX28129,,29944,14
2026,2025,6,H4TX30109,,3160,10
2026,2025,6,H4TX32089,J000310,46857,78
2026,2025,6,H4TX38011,,3050,6
2026,2025,6,H4UT02296,M001228,7500,7
2026,2025,6,H4UT03260,K000403,53731,22
2026,2025,6,H4VA04066,M001227,42925,62
2026,2025,6,H4VA07234,V000138,257030,1382
2026,2025,6,H4VA08224,B001292,78296,96
2026,2025,6,H4VA10279,S001230,80780,82
2026,2025,6,H4VA11129,,1750,4
2026,2025,6,H4VT01056,,1000,3
2026,2025,6,H4WA04104,N000189,35750,36
2026,2025,6,H4WA05168,,12309,24
2026,2025,6,H4WA06117,R000621,57600,134
2026,2025,6,H4WA08139,,9500,3
2026,2025,6,H4WA09095,,40,1
2026,2025,6,H4WI03169,,228372,509
2026,2025,6,H4WI03219,,2000,1
2026,2025,6,H4WI04183,M001160,26554,56
2026,2025,6,H4WI05115,,50,1
2026,2025,6,H4WI06048,G000576,48537,80
2026,2025,6,H4WI08119,W000829,25384,46
2026,2025,6,H4WV01058,,12550,194
2026,2025,6,H4WV02205,M001235,20056,79
2026,2025,6,H6AL04098,A000055,53920,75
2026,2025,6,H6AL05236,,750,3
2026,2025,6,H6AL05244,,98520,54
2026,2025,6,H6AL05251,,2500,1
2026,2025,6,H6AR02278,,2539,50
2026,2025,6,H6AR03128,,8700,12
2026,2025,6,H6AZ01280,,89257,136
2026,2025,6,H6AZ01306,,52400,65
2026,2025,6,H6AZ04227,,9355,20
2026,2025,6,H6AZ05174,,15522,366
2026,2025,6,H6AZ05182,,1345,3
2026,2025,6,H6AZ05190,,268220,98
2026,2025,6,H6AZ05208,,53,3
2026,2025,6,H6AZ06099,,56583,267
2026,2025,6,H6AZ06107,,226,5
2026,2025,6,H6AZ07055,,1250,3
2026,2025,6,H6AZ07105,,155117,289
2026,2025,6,H6AZ07139,,74640,205
2026,2025,6,H6CA02267,,1690,5
2026,2025,6,H6CA05195,M001163,46150,46
2026,2025,6,H6CA05377,,2540,6
2026,2025,6,H6CA07142,,6610,8
2026,2025,6,H6CA09122,,760,3
2026,2025,6,H6CA13181,,26450,26
2026,2025,6,H6CA20152,P000613,45360,55
2026,2025,6,H6CA22125,M001165,0,290
2026,2025,6,H6CA22190,,54040,147
2026,2025,6,H6CA24113,S000344,111450,77
2026,2025,6,H6CA24303,C001112,97475,68
2026,2025,6,H6CA25219,,2172,218
2026,2025,6,H6CA26241,,10000,7
2026,2025,6,H6CA32173,,3549,6
2026,2025,6,H6CA34278,,550,2
2026,2025,6,H6CA40317,,10311,31
2026,2025,6,H6CA40333,,1750,4
2026,2025,6,H6CA40341,,42100,34
2026,2025,6,H6CA41232,,1700,12
2026,2025,6,H6CA41257,,1205,4
2026,2025,6,H6CA41273,,50,1
2026,2025,6,H6CA41281,,104537,101
2026,2025,6,H6CA41299,,20788,32
2026,2025,6,H6CA44103,B001300,8025,10
2026,2025,6,H6CA47064,,6500,6
2026,2025,6,H6CA47072,,10000,2
2026,2025,6,H6CO01141,D000197,6575,21
2026,2025,6,H6CO03212,,220372,143
2026,2025,6,H6CO03238,,13772,12
2026,2025,6,H6CO04202,,166761,508
2026,2025,6,H6CO05308,,250,1
2026,2025,6,H6CO08013,,121973,348
2026,2025,6,H6CO08047,,167289,278
2026,2025,6,H6CO08054,Y000066,58226,103
2026,2025,6,H6CO08062,,27235,67
2026,2025,6,H6CO08070,,25,1
2026,2025,6,H6CT05223,,260,1
2026,2025,6,H6FL01390,P000622,51343,86
2026,2025,6,H6FL03099,,1000,1
2026,2025,6,H6FL04105,R000609,16500,14
2026,2025,6,H6FL05201,,2098,6
2026,2025,6,H6FL06258,F000484,11025,10
2026,2025,6,H6FL06324,,3505,2
2026,2025,6,H6FL07173,,44221,104
2026,2025,6,H6FL09070,B001257,19400,38
2026,2025,6,H6FL09179,S001200,1710,6
2026,2025,6,H6FL09252,,2473,6
2026,2025,6,H6FL11126,C001066,19330,41
2026,2025,6,H6FL12199,,347,6
2026,2025,6,H6FL13148,B001260,40563,41
2026,2025,6,H6FL15168,,500,1
2026,2025,6,H6FL18097,M001199,212035,393
2026,2025,6,H6FL19111,,4299,2
2026,2025,6,H6FL19145,,3500,4
2026,2025,6,H6FL20069,,984,3
2026,2025,6,H6FL20077,,18003,128
2026,2025,6,H6FL22099,,780,2
2026,2025,6,H6FL23139,,3675,4
2026,2025,6,H6FL27056,,104715,89
2026,2025,6,H6FL27064,,6,1
2026,2025,6,H6GA01075,,5036,5
2026,2025,6,H6GA01083,,25050,21
2026,2025,6,H6GA01109,,854550,279
2026,2025,6,H6GA02149,,250,1
2026,2025,6,H6GA04129,J000288,525,2
2026,2025,6,H6GA05308,,2000,3
2026,2025,6,H6GA09250,,95100,67
2026,2025,6,H6GA13039,,57350,53
2026,2025,6,H6GA13047,,1850,4
2026,2025,6,H6GA13054,,8676,18
2026,2025,6,H6GA13062,,79451,111
2026,2025,6,H6GA13070,,71085,115
2026,2025,6,H6GA13088,,57300,81
2026,2025,6,H6GA14227,,5613,32
2026,2025,6,H6IA02179,,35165,49
2026,2025,6,H6IA03268,,115265,291
2026,2025,6,H6IA03276,,74303,137
2026,2025,6,H6IL02280,,1783,2
2026,2025,6,H6IL02306,,18600,20
2026,2025,6,H6IL02322,,250,1
2026,2025,6,H6IL07347,,4166,8
2026,2025,6,H6IL08147,K000391,740,3
2026,2025,6,H6IL08212,,171671,158
2026,2025,6,H6IL08238,,76418,155
2026,2025,6,H6IL08246,,18234,18
2026,2025,6,H6IL08253,,28950,52
2026,2025,6,H6IL08279,,500,1
2026,2025,6,H6IL08287,,63750,64
2026,2025,6,H6IL08295,,750,2
2026,2025,6,H6IL09178,,65834,226
2026,2025,6,H6IL09194,,155416,160
2026,2025,6,H6IL09202,,27626,26
2026,2025,6,H6IL09210,,5500,3
2026,2025,6,H6IL09269,,197,2
2026,2025,6,H6IL09327,,141,2
2026,2025,6,H6IL10168,,900,3
2026,2025,6,H6IL13162,,902,3
2026,2025,6,H6IL14160,,11000,4
2026,2025,6,H6IL15092,,300,2
2026,2025,6,H6IL15100,,2059,3
2026,2025,6,H6IL16090,,1045,6
2026,2025,6,H6IN01223,,8922,7
2026,2025,6,H6IN09226,,13679,21
2026,2025,6,H6IN09242,,1832,7
2026,2025,6,H6KY01110,C001108,34893,226
2026,2025,6,H6KY04130,,892,1
2026,2025,6,H6KY05152,,8400,6
2026,2025,6,H6KY06143,,22120,22
2026,2025,6,H6KY06150,,66155,113
2026,2025,6,H6KY06168,,38050,23
2026,2025,6,H6KY06184,,279,1
2026,2025,6,H6LA03148,H001077,4200,4
2026,2025,6,H6LA04138,J000299,462869,28954
2026,2025,6,H6LA05192,,8090,18
2026,2025,6,H6MA01120,,500,1
2026,2025,6,H6MD01320,,35132,45
2026,2025,6,H6MD05255,,22500,11
2026,2025,6,H6MD06279,,5638,10
2026,2025,6,H6MD07020,M000687,5025,9
2026,2025,6,H6MD08457,R000606,175692,1195
2026,2025,6,H6MD08622,,294,1
2026,2025,6,H6ME02148,,267685,86
2026,2025,6,H6ME02197,,131167,1173
2026,2025,6,H6MI01226,B001301,43241,32
2026,2025,6,H6MI01242,,1980,2
2026,2025,6,H6MI01259,,3610,3
2026,2025,6,H6MI02216,,5000,2
2026,2025,6,H6MI04196,,7370,11
2026,2025,6,H6MI07256,,375165,286
2026,2025,6,H6MI10276,,116710,154
2026,2025,6,H6MI10292,,102769,109
2026,2025,6,H6MI10300,,179530,174
2026,2025,6,H6MI10318,,179,5
2026,2025,6,H6MI11191,,163949,177
2026,2025,6,H6MI13254,,78198,113
2026,2025,6,H6MN02131,C001119,15500,9
2026,2025,6,H6MN02230,,56895,65
2026,2025,6,H6MN02248,,66231,72
2026,2025,6,H6MN02255,,33803,14
2026,2025,6,H6MO05254,,2023,5
2026,2025,6,H6MS01131,K000388,60995,34
2026,2025,6,H6MT01103,,7500,3
2026,2025,6,H6NC03187,,875,7
2026,2025,6,H6NC09218,,29139,454
2026,2025,6,H6NC10174,,375,1
2026,2025,6,H6NC11206,,64013,28
2026,2025,6,H6NC11214,,2000,2
2026,2025,6,H6NC11222,,25741,55
2026,2025,6,H6NC13228,,59200,55
2026,2025,6,H6NE02125,B001298,68834,53
2026,2025,6,H6NE02190,,104868,141
2026,2025,6,H6NH01321,,427584,309
2026,2025,6,H6NJ02228,,153835,100
2026,2025,6,H6NJ05171,G000583,13291,15
2026,2025,6,H6NJ07201,,255765,277
2026,2025,6,H6NJ07243,,320,2
2026,2025,6,H6NJ11187,,5000,1
2026,2025,6,H6NJ12250,,2396,7
2026,2025,6,H6NM02119,,270,2
2026,2025,6,H6NV01323,,1134,3
2026,2025,6,H6NV03196,,500,1
2026,2025,6,H6NV03204,,7050,2
2026,2025,6,H6NV03220,,42000,21
2026,2025,6,H6NV04111,,63000,33
2026,2025,6,H6NV04129,,24500,7
2026,2025,6,H6NY03247,S001201,280413,204
2026,2025,6,H6NY11232,,6650,24
2026,2025,6,H6NY14251,,13200,16
2026,2025,6,H6NY17155,,73923,89
2026,2025,6,H6NY17163,,139341,258
2026,2025,6,H6NY17171,,316554,252
2026,2025,6,H6NY17189,,42102,89
2026,2025,6,H6NY17197,S001155,38231,81
2026,2025,6,H6NY21199,,25560,416
2026,2025,6,H6OH06160,,1000,1
2026,2025,6,H6OH07135,,9657,7
2026,2025,6,H6OH09115,,12851,36
2026,2025,6,H6OK02266,,250,1
2026,2025,6,H6PA01181,,78188,165
2026,2025,6,H6PA02171,E000296,21775,20
2026,2025,6,H6PA03179,,74622,83
2026,2025,6,H6PA03203,,284,2
2026,2025,6,H6PA07147,,32223,66
2026,2025,6,H6PA07154,,36082,68
2026,2025,6,H6PA08277,F000466,115555,134
2026,2025,6,H6PA11081,,1750,3
2026,2025,6,H6PA12097,,500,1
2026,2025,6,H6SC01201,,6050,18
2026,2025,6,H6SC01227,,3100,7
2026,2025,6,H6SC02134,,2222,7
2026,2025,6,H6SC07034,,2042,16
2026,2025,6,H6TN05355,,500,1
2026,2025,6,H6TN07153,,288,1
2026,2025,6,H6TN07161,V000139,102731,57
2026,2025,6,H6TX01303,,1000,3
2026,2025,6,H6TX02079,B001291,6662,8
2026,2025,6,H6TX02228,,5204,35
2026,2025,6,H6TX02251,,335300,139
2026,2025,6,H6TX03226,,203,5
2026,2025,6,H6TX03234,,34013,43
2026,2025,6,H6TX06229,,1041,1
2026,2025,6,H6TX09090,,1000,1
2026,2025,6,H6TX09207,,53100,46
2026,2025,6,H6TX10163,,38,1
2026,2025,6,H6TX10171,,1300,7
2026,2025,6,H6TX15162,G000581,166150,68
2026,2025,6,H6TX18315,,1024,3
2026,2025,6,H6TX18331,,68675,136
2026,2025,6,H6TX18372,,8000,12
2026,2025,6,H6TX18398,,6527,4
2026,2025,6,H6TX19099,A000375,14988,16
2026,2025,6,H6TX20113,,5529,7
2026,2025,6,H6TX21251,T000074,4325,5
2026,2025,6,H6TX23232,,55909,42
2026,2025,6,H6TX24172,,15055,14
2026,2025,6,H6TX24198,,1030,1
2026,2025,6,H6TX25203,,100,1
2026,2025,6,H6TX25211,,2250,5
2026,2025,6,H6TX28082,,1000,2
2026,2025,6,H6TX31078,,1000,1
2026,2025,6,H6TX31086,,1000,1
2026,2025,6,H6TX31094,,14250,25
2026,2025,6,H6TX33041,,250,1
2026,2025,6,H6TX34049,,3728,3
2026,2025,6,H6TX34056,,10852,7
2026,2025,6,H6TX35020,,31302,24
2026,2025,6,H6TX35038,,1136,3
2026,2025,6,H6UT02424,,500,1
2026,2025,6,H6VA01182,,28275,42
2026,2025,6,H6VA01190,,121330,154
2026,2025,6,H6VA07171,,3000,3
2026,2025,6,H6VA07189,,4584,56
2026,2025,6,H6VA07197,,49116,22
2026,2025,6,H6VA11066,W000831,303450,292
2026,2025,6,H6VA11082,,6373,16
2026,2025,6,H6VA11108,,2000,2
2026,2025,6,H6VA11140,,413274,398
2026,2025,6,H6VA11157,,91730,130
2026,2025,6,H6VA11165,,72250,62
2026,2025,6,H6VA11173,,12245,17
2026,2025,6,H6VA11199,,92629,24
2026,2025,6,H6VA11207,,29825,39
2026,2025,6,H6WA03267,,9224,6
2026,2025,6,H6WA07458,J000298,46702,296
2026,2025,6,H6WA09025,S000510,56527,79
2026,2025,6,H6WI01267,,100,1
2026,2025,6,H6WI03172,,17305,45
2026,2025,6,H6WI03180,,6873,11
2026,2025,6,H6WI06167,,1,1
2026,2025,6,H8AZ09040,S001211,119910,154
2026,2025,6,H8CA01109,T000460,105145,141
2026,2025,6,H8CA04152,M001177,21250,28
2026,2025,6,H8CA05035,P000197,62017,1856
2026,2025,6,H8CA10126,H001090,259360,313
2026,2025,6,H8CA34266,G000585,41500,41
2026,2025,6,H8CA49058,L000593,321667,494
2026,2025,6,H8CA49074,J000305,271923,27
2026,2025,6,H8CO02160,N000191,142059,159
2026,2025,6,H8CO06229,C001121,41663,237
2026,2025,6,H8CO07045,P000620,56175,134
2026,2025,6,H8CT01046,L000557,1885,6
2026,2025,6,H8CT04172,H001047,15810,33
2026,2025,6,H8CT05245,H001081,51845,96
2026,2025,6,H8FL17053,S001214,11600,17
2026,2025,6,H8GA06393,M001208,53387,80
2026,2025,6,H8GA08118,C000754,20,1
2026,2025,6,H8ID02064,S001148,14750,13
2026,2025,6,H8IL04134,G000586,31670,49
2026,2025,6,H8IL06139,C001117,74122,230
2026,2025,6,H8IL09067,S001145,600,1
2026,2025,6,H8IL14067,F000454,68083,150
2026,2025,6,H8IL14174,U000040,92370,222
2026,2025,6,H8IL16153,,9750,17
2026,2025,6,H8IN04199,B001307,4500,2
2026,2025,6,H8IN07184,C001072,18414,30
2026,2025,6,H8KS03155,D000629,109917,364
2026,2025,6,H8KY02031,G000558,42800,38
2026,2025,6,H8MA02041,N000015,52750,46
2026,2025,6,H8MA03106,T000482,63263,52
2026,2025,6,H8MA04047,,1,1
2026,2025,6,H8MA07032,P000617,18590,108
2026,2025,6,H8MD01094,H001052,63674,243
2026,2025,6,H8ME01120,P000597,7800,27
2026,2025,6,H8ME02185,G000592,257363,231
2026,2025,6,H8MI11254,S001215,37210,19
2026,2025,6,H8MI13250,T000481,47960,550
2026,2025,6,H8MN05239,O000173,53259,750
2026,2025,6,H8MS03125,G000591,2552,3
2026,2025,6,H8NH01186,,224894,170
2026,2025,6,H8NJ03073,P000034,58120,69
2026,2025,6,H8NV03036,T000468,53757,35
2026,2025,6,H8NY06048,M001137,41525,29
2026,2025,6,H8NY15148,O000172,455898,9983
2026,2025,6,H8NY19223,R000579,304438,271
2026,2025,6,H8NY21203,T000469,13115,61
2026,2025,6,H8NY25105,M001206,79860,103
2026,2025,6,H8OH12180,B001306,40300,27
2026,2025,6,H8PA04116,D000631,20264,49
2026,2025,6,H8PA05071,T000467,32200,28
2026,2025,6,H8PA06087,H001085,87968,100
2026,2025,6,H8PA07200,S001205,27011,92
2026,2025,6,H8PA10147,M001204,31561,14
2026,2025,6,H8PA13125,J000302,31350,29
2026,2025,6,H8PA15195,M001230,76568,610
2026,2025,6,H8PA18199,R000610,142852,980
2026,2025,6,H8SC04250,T000480,33002,22
2026,2025,6,H8SC05158,N000190,850,3
2026,2025,6,H8TN02119,B001309,6390,22
2026,2025,6,H8TN06094,R000612,471,30
2026,2025,6,H8TN07076,G000545,4950,13
2026,2025,6,H8TN07076,G000590,4950,13
2026,2025,6,H8TX02166,C001120,88572,181
2026,2025,6,H8TX06266,E000071,95325,1866
2026,2025,6,H8TX07140,F000468,41370,51
2026,2025,6,H8TX16109,E000299,19015,34
2026,2025,6,H8TX21307,R000614,38088,362
2026,2025,6,H8TX27049,C001115,11806,135
2026,2025,6,H8VA01147,W000804,133405,119
2026,2025,6,H8VA06104,C001118,102830,89
2026,2025,6,H8WA08189,S001216,159069,299
2026,2025,6,H8WI01123,,1025,2
2026,2025,6,H8WI01156,S001213,109557,120
2026,2025,6,H8WV03097,M001205,13250,15
2026,2025,6,P40013708,,994,17
2026,2025,6,P80000268,,1152,1
2026,2025,6,S0AL00230,T000278,-3966,38
2026,2025,6,S0AR00150,B001236,24875,10
2026,2025,6,S0AZ00350,K000377,371450,8117
2026,2025,6,S0CO00575,H000273,466709,872
2026,2025,6,S0CT00177,B001277,1281,34
2026,2025,6,S0DE00092,C001088,88560,188
2026,2025,6,S0GA00559,W000790,48179,2481
2026,2025,6,S0KS00315,M001198,50957,89
2026,2025,6,S0KY00156,P000603,180102,1934
2026,2025,6,S0ND00093,H001061,4900,5
2026,2025,6,S0NH00219,S001181,10800,4
2026,2025,6,S0NM00058,L000570,141681,1290
2026,2025,6,S0SC00149,G000359,116827,202
2026,2025,6,S0TN00169,H000601,198644,3391
2026,2025,6,S0TX00365,,5980,2
2026,2025,6,S0WI00197,J000293,65610,833
2026,2025,6,S2CA00955,P000145,85491,319
2026,2025,6,S2CT00132,M001169,134518,2349
2026,2025,6,S2FL00581,G000556,792,35
2026,2025,6,S2HI00106,H001042,2990,60
2026,2025,6,S2MA00170,W000817,68640,1457
2026,2025,6,S2MT00096,D000618,176031,241
2026,2025,6,S2NC00505,B001305,17142,306
2026,2025,6,S2NM00088,H001046,75154,261
2026,2025,6,S2OH00436,V000137,5941,215
2026,2025,6,S2OK00186,M001190,127146,103
2026,2025,6,S2PA00661,M001243,151462,1946
2026,2025,6,S2TX00106,C001056,161908,240
2026,2025,6,S2TX00312,C001098,225422,4301
2026,2025,6,S2VA00142,K000384,6600,108
2026,2025,6,S2VT00235,W000800,608,19
2026,2025,6,S2VT00292,,95,1
2026,2025,6,S2WA00189,M001111,92644,735
2026,2025,6,S2WI00268,,-6340,5
2026,2025,6,S4AK00099,M001153,109925,119
2026,2025,6,S4AK00214,S001198,214659,196
2026,2025,6,S4AR00103,C001095,157185,1340
2026,2025,6,S4AZ00220,,11883,646
2026,2025,6,S4CA00555,S001150,162200,1366
2026,2025,6,S4DE00060,B001303,19341,76
2026,2025,6,S4HI00136,S001194,79042,106
2026,2025,6,S4IA00129,E000295,95903,2600
2026,2025,6,S4IN00196,B001299,110804,241
2026,2025,6,S4LA00065,K000393,244403,5491
2026,2025,6,S4LA00107,C001075,211266,140
2026,2025,6,S4MA00028,M000133,65840,438
2026,2025,6,S4MD00327,A000382,18762,171
2026,2025,6,S4MD00483,,925,56
2026,2025,6,S4ME00113,,618,5
2026,2025,6,S4MI00470,S001208,71626,681
2026,2025,6,S4MI00595,R000575,209155,478
2026,2025,6,S4MI00595,R000572,209155,478
2026,2025,6,S4MN00510,,9900,3
2026,2025,6,S4MS00187,,2400,17
2026,2025,6,S4NC00162,T000476,824637,635
2026,2025,6,S4NJ00466,K000394,144267,264
2026,2025,6,S4NM00183,,-3300,1
2026,2025,6,S4OK00232,L000575,25900,15
2026,2025,6,S4RI00051,,9800,7
2026,2025,6,S4SC00240,S001184,146594,5397
2026,2025,6,S4SD00049,R000605,106270,84
2026,2025,6,S4TX00607,,499,1
2026,2025,6,S4UT00282,C001114,92375,60
2026,2025,6,S4VT00033,S000033,261471,4261
2026,2025,6,S4WV00159,C001047,209606,113
2026,2025,6,S4WV00332,J000312,7322,21
2026,2025,6,S6AL00393,,75,2
2026,2025,6,S6AL00427,,1600,6
2026,2025,6,S6AL00435,,2585,9
2026,2025,6,S6AL00443,,152956,69
2026,2025,6,S6AL00450,,395249,85
2026,2025,6,S6CO00424,,20302,15
2026,2025,6,S6FL00640,M001244,192381,90
2026,2025,6,S6GA00374,C001103,410918,238
2026,2025,6,S6GA00382,,323016,109
2026,2025,6,S6IA00181,,564,2
2026,2025,6,S6IA00249,,550,2
2026,2025,6,S6IA00256,,71200,202
2026,2025,6,S6IA00314,H001091,188025,219
